radius_mean,radius_se,radius_worst,texture_mean,texture_se,texture_worst,perimeter_mean,perimeter_se,perimeter_worst,area_mean,area_se,area_worst,smoothness_mean,smoothness_se,smoothness_worst,compactness_mean,compactness_se,compactness_worst,concavity_mean,concavity_se,concavity_worst,concave_points_mean,concave_points_se,concave_points_worst,symmetry_mean,symmetry_se,symmetry_worst,fractal_dimension_mean,fractal_dimension_se,fractal_dimension_worst,diagnosis
9.965477260920991,8.73785434045611,15.167425800592895,8.938132047347985,8.411813653934642,11.308357161464468,3.1110692835997398,16.36106795206695,17.009883945928742,9.783694779155063,17.09000507823494,10.586138390182754,14.61132370015984,18.614305523287562,1.3684396137352997,2.2822086137761786,0.203817097519865,16.397864481083005,15.140881278849195,15.34889360993153,20.371901617964454,13.805243690290077,13.388818858574128,15.48330375771913,2.417180273428886,13.196723288029286,4.967835913305515,16.904249740195368,9.95455936930727,9.36893005807383,0
8.730052956154848,15.803015284003177,6.910885658545018,7.991525645572918,8.476725288577212,7.801651982654461,5.735609689086415,13.295334746168102,27.05037608703916,8.228699463352893,16.854227445686956,10.091317723855076,10.1280661540579,18.025168163912973,0.4477839649391472,-0.8108415792700221,1.306829110802223,17.387987105534776,17.87613754776736,18.950654580786747,17.865614137498103,13.536000749783117,13.018336401764895,15.792372691378315,0.5184556443466493,13.085133409572435,5.526914134798048,18.968005125563757,10.005503833260121,7.306189001236337,0
9.06282571417862,17.401875497269227,11.350254238055133,10.23411177818563,8.635883413348369,15.031743168252945,9.886646211067346,18.273673802028615,26.445716356019595,13.531084856103863,17.505322917656333,11.85015214870138,4.0545889940863225,18.549188819031166,0.9869662314358592,2.0576289620252344,1.3963702041143957,14.88631474128233,14.665249208060203,17.89107857001776,18.241397731438997,12.875885456078516,13.523891128446206,15.751850231896679,1.351282654862105,13.052335483962226,5.5499880912966235,18.900081255305885,12.30352639604876,8.388882748030662,0
10.453469851408437,9.815475207358244,11.859280781924259,11.449877169991185,8.555379600807333,12.562409968751853,10.151654905625609,14.85995029031081,15.58023140001184,7.292502052113872,13.938764436790247,12.370270969786539,12.976362049442285,18.595976136054556,2.550571116063852,8.519527736429126,-0.08883629449479158,15.233278538738121,15.877459681226595,17.30821770045841,18.096928411309356,13.836589995650138,7.059170078563711,15.703106754183494,1.8403549106760595,14.744179126385914,-0.26950129327208794,17.88892850197992,5.100925536833407,8.60058493491455,0
8.309011630199533,12.215467572048775,11.42653149182232,8.880496308693637,8.636461339746099,15.988748632181185,12.788934423601901,15.113489172414084,24.598797609063755,9.35974794447481,17.221133427148004,12.827386708357281,8.19098327141286,18.3841591216332,4.296472710107765,-7.162207661119274,1.9962571375900937,17.008963256721113,15.491053394288201,17.80124801230734,16.636037983244268,15.215742837660082,14.667048516675269,16.272865558293166,5.1813811864004125,12.738796665162962,0.7165336212794977,18.24212261442504,8.06334696667476,8.198090325755556,0
11.482540140017429,14.17122969149391,14.555762410807974,10.231982595709388,8.440453344668448,11.122822038132298,3.755101173868442,12.999413973997312,13.709115053497595,12.105530761936238,17.44376646752216,13.582414556756168,6.713929172763633,17.91912601383628,-0.779796758967044,2.3321402354155287,0.9289466348972508,17.327952761530437,16.011484357816958,20.56937999348588,18.937721642888256,13.980781649613851,0.9212267437420536,15.15700895574277,2.6183525887930057,12.081625245308757,5.9260372569401465,20.682032080859468,4.912146929369433,9.349221275157893,0
8.013770965490181,15.858057801082916,14.848893095328924,11.081995723123557,8.352870465852735,11.109966797043965,7.95098393430663,17.273295001276068,18.31583769196944,7.294228829240563,16.21823958264371,7.936971869050897,10.516688305126273,18.96912274105862,0.13837733695801102,0.2543195341645703,1.5385374992980705,15.002665890724684,17.426336539104422,16.251091950008384,20.039724557613674,16.19440474676337,13.887141406270242,15.474050249545344,1.6573693883694274,13.84519482044548,-4.853242265930148,18.91913072834396,7.294205707107192,7.362498668424092,0
13.6367162908665,14.131150919664337,12.500173057237799,5.83415961380576,8.404602968538379,13.52488640084845,9.83747255804122,19.738351453742307,19.313968025145993,9.465441211702307,16.65019167530335,6.579623261223487,11.489972952040294,18.74316918920799,3.3872823168519126,0.522498508227768,-0.44308089081901647,15.931497830828448,15.356444265284477,19.460809747607584,14.007804868889377,14.53602372743134,3.5968326075611827,16.011087734230248,1.7865765340269018,12.418828757873111,2.1586078965221125,19.45745019238941,9.52209035006409,4.570462202355257,0
11.694951128495234,16.00339657214107,11.55454895639065,7.8166475749040725,8.506145377164003,14.089028897653561,7.313218640053375,17.16691495368804,14.88408815014453,7.0600020355975435,13.04754276745853,11.489806693621993,8.066786623629753,18.583632137726294,-3.266525214634058,-0.2359890188584579,0.2881427287600399,15.581857519656683,15.744739537682042,16.710742702956015,14.604937460113284,13.125150062522149,12.220011545013701,16.067517731028353,2.2277252734880566,13.124880090343028,3.598036222188443,19.31083200787706,13.435307416113739,6.451493921665518,1
11.871077494119863,12.824966312078752,11.543788584625803,10.038618620802637,8.437851289496397,9.13117078921086,9.312849923618508,22.98976783448388,19.0083780590719,7.6641086252559845,14.59905359208041,10.321197742344095,12.986952428354945,18.400442637810265,-0.09218598558332958,3.094808354568947,-0.5612930239561484,16.815164187455558,16.856898777683675,19.873382627619083,19.314689201389278,18.982322380265053,14.34150559319937,15.102291873971815,1.0934932902559213,12.55245273957672,6.227097431083628,18.801829881053283,9.036500985334511,10.19027859087957,0
11.355781040742945,5.320375988321441,12.778632146679971,12.375707360500924,8.494291694749228,14.30667304417224,8.545848662927332,13.768643849026109,17.523999256335678,4.44513015369971,14.157862128558452,7.817892253106708,12.939243756089843,18.541411973494036,-0.07338757029792164,-0.4347670285460752,0.37972888469294114,17.348079814679657,12.40220272881623,18.085613214680638,18.016550818838756,11.850260265046213,-0.3858228750935222,15.14485943116431,2.5947407371080113,13.11544438844443,-0.19921766469134505,20.18139272464997,13.754729105112407,8.777307289869972,1
10.193975604635074,18.65660339591877,13.77813750909179,13.362982760509977,8.411421879545937,4.164274857063084,15.230137875990764,12.866431756043621,19.104474964569302,15.785032913804944,16.428725539786754,12.652153599939542,6.120297644604724,17.976628612110193,-0.3552212906269827,5.400076384969445,0.04014372097429508,16.140149316669653,15.875357498018364,19.36780042704809,15.452865669862259,13.328441337665916,5.332086954864982,16.16909435465423,2.6107323103857154,14.51810362013032,5.925068247614876,18.848931773037997,13.386563557014222,8.55171521252827,0
10.043815579055352,16.936084489360102,10.467119348983026,10.072305806188192,8.597839846177575,12.605107055910787,6.293747185588039,16.403131476257116,24.094819718988802,5.785163140436382,15.139085131930898,9.462827229999572,12.002452034769364,18.395851252718845,-3.919533641321682,-1.2322996899931358,-0.5768447886621744,17.45387973616033,16.84483718370374,18.468205773060365,18.131598442615378,14.194134259392891,6.7215016458951595,15.0738889957566,4.973524102945889,10.987461663572796,4.708859097632168,17.266546790468244,10.193683964194356,7.085774001346648,0
9.41852832353785,9.889895383687781,16.05795510675729,10.519687989701673,8.401159029638482,14.634251050481213,8.783418081149554,20.05652654081861,10.665061641226382,8.70384690126189,17.223450255007695,6.947040657080866,12.924266283284627,19.022699441815483,1.3711880536333327,4.496915632520951,1.1097495923907543,16.196316460209996,15.625852796558299,14.550578693183954,18.285709173477077,16.56582702397912,12.803055296549383,15.623141224044257,3.1174278473454806,11.908874079129488,2.534969064736293,18.917794871988168,14.749388053538635,8.031499741166924,1
10.316181817971774,14.386441511500022,9.958998005322272,11.445502817856799,8.438799413442322,7.38594485853248,8.572441338463376,16.855944365049922,11.570273436774801,7.439963229618891,18.51167693731553,11.717030373217366,13.495388718305904,18.107971400916423,3.0106209591960713,2.24036554904303,0.9608774096301057,16.92483662835822,13.418568059676218,17.32495335948939,17.411689259614036,15.873336486565908,4.79474925305929,16.280237476865597,1.468391687012232,12.073380797220704,3.1106307635816366,17.52927759407445,9.446841071195529,7.278915859342529,1
12.842937524282824,17.345766307543514,11.924193821731304,9.785758390777795,8.561494257802684,14.169224379170126,10.276022958243814,17.754665607282192,11.306935986020687,7.285422427176948,14.877329096995508,11.98744722740178,14.890355454977094,18.31380570595466,2.9822395850685353,7.563316958645077,-0.29800761226956596,17.73661662542295,14.218486280025331,17.441996517000494,19.540590885272536,16.008388458765275,5.08989193836617,15.308947686023743,1.6681322804113372,13.062131319706078,3.9448091530939813,21.712443375743316,13.633501150506994,7.6701451183719,0
11.40600047885227,18.16379899279639,12.125062683125115,10.699730472727751,8.477941401188907,15.596186420015044,6.155477407720194,16.83087718034505,21.49310709261288,8.730585053925346,16.265160236701515,9.769823763922957,14.753247750186517,19.154498873766304,2.7756427830813064,1.094827936094576,1.1993408362281057,16.30485503695145,14.38076707332992,17.459907439377606,12.2088553508271,13.452549404543639,7.510005269885148,14.920051976238243,1.2870128107439849,12.446162107788354,-2.498105810096787,18.379105460887374,9.188955214450269,8.32428721530763,0
12.502999391890148,14.971580981573231,12.10330476159455,11.180330108650711,8.49445931110407,9.778012858181372,8.400476798422439,18.787855703973126,12.80499471187182,10.619929050286103,17.778316901047642,9.198240985987955,10.519067361509276,18.247485627973187,3.7523393034009964,-1.8158932761893585,0.17034153283173087,16.098710092480307,15.643497136848035,14.13734040702965,23.354087567455856,13.86778209657275,9.525578934213511,15.502149156313203,1.569548482262816,12.082383497407383,5.924914171919852,18.22767660005792,11.069214326870492,7.313707046310666,0
10.12019267932033,16.131935594134937,14.177298244423802,10.399384685556974,8.339508033655036,19.087925243593947,6.130293385898806,13.080171635585199,31.515671307807033,6.291443279310992,13.206978511868616,9.08447331213897,12.642945148723534,18.569240782416202,-1.418802232552018,7.854523354493597,-0.14428839349506106,15.888710631043196,17.078284691097988,19.817215327667103,17.241707224156876,12.910006066267634,14.32187837130194,14.565989772556765,1.084424751526523,13.578711786771972,2.6863096984351986,18.55911277101596,11.259577357256099,8.10652890522152,1
9.258395774976455,19.243689943120465,15.07729552351246,11.481253660236083,8.47733628249239,20.14305891151938,7.9057274149829295,17.034750691143792,20.99314760314727,12.684716257588011,18.697569111733067,10.012875882954404,12.436398701180455,18.096954132111055,0.38064474009365656,-1.0750668093933995,-0.6547312642891017,17.736394212213522,14.313586643033315,16.433488991733885,20.615395831312725,18.829311915855744,11.607195265145052,17.018472877713787,2.2875064919723656,13.00708754776239,3.7670512215952394,20.71080813550946,11.619621371575168,8.151191233183981,1
9.722952952607782,15.250069121284517,15.251387073151731,9.731288942374226,8.522789711938751,13.67803032042558,11.394527672163496,15.353060307083433,30.34647334007804,3.3080403335378046,15.177408237086595,12.627780475041003,12.395942811870444,18.76186430523535,-0.2332014548146748,1.491750722922978,0.417234929031253,17.663991071765743,16.6520394619537,18.849034098545378,17.696630178964604,18.107938242540072,10.344382318145055,16.319358879928426,4.468940276074814,12.550999229377812,1.5402659623993074,17.799101638677723,10.102203069627592,7.826354817213593,0
11.45181461096057,13.744144827226553,11.230549361143874,13.923395324118049,8.384983074895402,14.255396490993853,7.509368250820736,20.069897800239687,25.809944824817094,6.635537667478831,16.62727483454191,10.968589372241864,8.572381198657174,18.58444047253645,2.384600812321466,3.127020031288435,0.19566960867038474,16.713116233691668,13.753189879824935,16.748993232545466,21.157407466872264,17.940373272880517,7.1425626271086315,15.664011142310024,2.6036637112214436,12.96092359188241,4.6329844019382165,16.59085935828376,10.321964708646767,8.585368447275549,1
9.653055039675081,20.784067977443627,12.42374408854964,15.34112532442182,8.398827137675156,10.115978453556627,9.438063351574336,12.657260409706467,20.287622025521273,8.000260605729757,17.66019922691771,12.109785730175554,9.904665107514438,18.1814464976278,7.129261805335423,-0.9135256553909694,-0.6954327211028222,15.953064534784772,17.325283884789783,16.456594997968146,17.42356758232673,16.285126114482328,8.206893555860809,15.26460291090396,3.152944976106917,13.657648068679203,6.0846610897582,19.864649901730505,11.375709547966071,6.122876421214409,0
13.1843184227325,15.47283842997066,13.442321303881188,14.066575840301702,8.607758024198608,14.20996957978568,10.08472393101909,15.98705087305353,19.429397155299245,4.756907944860297,14.540379215411757,8.62529556051584,10.816655553530332,18.827843425980905,11.992223335696558,2.3780141601235445,-1.014045045131577,17.467844997526136,15.088756208289926,16.198890659902915,20.170644317583303,13.262472149314739,10.328971101248566,15.56549220803103,2.468232807613747,13.106050786950389,3.0874645237230443,18.9140698385286,11.099861050442437,8.800911519659042,0
9.611847710227046,8.76805028709482,11.914686431555195,6.825586198800423,8.481319481130688,15.816899227285473,10.609796513227199,14.6022002231982,15.213900029754647,8.788042812282935,15.11315210451121,9.885955983670442,13.442994133727375,18.214633732119275,0.083071415706367,-0.9402420423701807,-0.6929133278352264,16.099897322628255,16.631588893449305,17.494481133982376,17.06589408845372,15.476363710065153,1.130815905159377,15.236429692384206,4.610469296514374,12.725634467142136,5.256328431404077,18.810440063551315,11.248741760853418,9.103825055908892,0
9.515107478048765,14.184027864415873,15.65626693622401,8.636716064968066,8.419879527723962,11.967676986120724,9.57508664775657,19.45465839389166,25.253841779631323,9.37167055124187,15.722957816754292,13.329379749126701,13.816940294089651,18.061542744489135,9.843212432099838,7.677467539890178,0.22742125383260117,16.896009662276313,17.651836501713014,17.08708654959281,21.654588005364744,18.405520235566218,4.214450358111498,15.303259325697248,3.3277925032447304,13.170089232267,5.883761871067612,18.72548651660589,9.763135218603592,5.850645614724277,1
9.460365857012293,14.485988108021917,13.935877769611778,12.407362742155355,8.46104778128037,12.078603428530267,9.41641784625544,18.076715698398978,25.900940864574018,8.168061826157679,13.17190263113855,7.7971555546759905,16.658560684736656,18.1592643101313,3.9694284425864774,0.8426813970087251,0.22579702563286097,16.565930695576384,17.48943223702609,17.04954971428783,19.47737410730055,12.626107630470319,10.25102471679496,15.88153418634778,2.615248282985558,13.925890286196177,3.047230103851801,19.272020735909944,14.280542330425808,6.398923120586723,0
10.373314309047162,19.82468808892226,14.190345631431352,12.8257350520269,8.5513226929167,13.927920764569048,13.745213258240897,19.0007223878319,20.40512581145825,8.210736630202751,16.18118134043467,8.04963078098529,14.049119045149547,18.472653793421735,7.494682892064015,1.4889156418756584,0.8471372819449212,16.811364445300093,14.576542899029342,19.204497218841553,25.003672521094533,15.950764729796605,7.744660392236441,15.429439327375817,0.3891364492106346,12.655005664128733,3.6867105443867594,20.229184966793923,12.675369455774304,7.784223625846907,0
10.610094694411286,18.65461408415118,11.659639450046022,9.448073133323213,8.603921705622158,16.122130957471242,8.809256102090417,16.003852545080665,9.779714282577672,9.67918982019236,14.223240776190085,6.28901537136164,16.888992421001515,18.707053594923956,-2.3765425949937797,-2.329531787614906,1.3205438004600247,16.086429405760168,17.607347095321607,18.52130742418647,21.10219485987865,16.87067148095325,10.175712410968934,16.059841519136846,1.8912543517355336,12.8677447835303,5.322578631767296,19.606381181162185,7.650790331411848,7.681674153939622,1
11.310673009138295,12.724293659831451,16.10282298222752,9.78025554491591,8.457855725492788,15.29401921415172,9.76333261702285,17.38733625800585,15.703558638570819,8.696722400506394,17.702317660523942,11.624798004276,8.646465718257021,19.034923220342357,-3.4019287779200487,-3.564458641438545,1.414790393502974,16.797980794792984,14.69649791751741,15.402432933665649,26.188929710375085,16.23995245303447,11.869539552681475,15.772776148665551,2.819594896054186,13.234032311748544,5.258826840889228,18.4181749250042,9.756987434736049,6.165486146703383,0
9.944100529096733,15.353310630677228,14.438706320980934,12.600235677470033,8.441088281019793,9.016980114090636,0.25169595835319214,21.388179237631437,16.49283659090022,6.1399676531780685,16.071010166517254,7.506525126588226,10.140796418752359,19.121255528370696,3.10559710927952,2.9472164389623394,-1.2602782570085518,18.098693339358533,13.319185760340348,20.896094058960234,13.542376299090293,19.065148326295315,17.22579978525798,15.189950161904873,2.8068246041272014,13.239989562238504,0.20958598710004095,17.058131731530793,7.36463747157079,8.954420072017518,1
10.863681026925617,12.119282972623028,14.260225268782442,12.341678900082119,8.40212101745052,9.208358774900104,10.353175585830197,16.17719273455199,19.74137720198765,13.042593561483276,16.737455616594335,8.693707237063823,11.921302511843972,18.22506530796047,6.783266337175311,-0.14049388725285494,0.6223987017265041,16.850771018564835,15.814295582112113,13.83851621292849,15.448643747916845,14.991163706935964,10.808177580599537,15.54028525649509,1.365859220897903,11.710852042440848,1.5557628708511106,18.30007310044955,11.632672259446277,7.894435883339973,0
11.773518543380527,12.001797901789207,11.471491642205569,9.908456770089483,8.39959339089766,14.84835962182238,6.261751076025693,16.226368107231806,18.928222583194184,3.245931451139561,15.250417338209125,9.023580354316648,10.006948854350778,18.493886804729886,-1.2460577317509842,1.0046302333644221,1.7809733673923118,16.63576634795584,17.369375812053516,18.030361768084447,21.779486242172407,14.28477690524771,9.748024732036042,15.678909119954167,1.7256721321966753,12.134770225080327,-1.9994579117949618,20.788176372325513,8.169756720693092,9.938493213747439,1
10.357880364987555,10.964930479657529,13.475079084739303,9.103709020231758,8.526502134992361,11.890100462247151,10.22207312107771,14.848925525018348,23.196185027741713,9.33237877875365,14.181392317424987,16.353135204663808,13.244924586156797,19.20165506372329,6.755747750660305,1.1093872204554747,-0.02930598915403454,16.39231441709229,12.676920579968915,16.134829326398503,20.275892794266483,19.32960776275121,5.410649685441532,16.060630019484346,1.0573003479826506,12.325525423584844,1.3726213371738178,19.364261464364425,11.503208508986564,9.46934355323098,1
11.995916298010485,15.245132450269418,12.94559301476864,15.412537528136005,8.42509498186278,15.31038081356215,3.217958407873329,19.104290408252965,16.992926074231942,7.677595798388063,17.704096873527938,10.93767142384953,14.44856343684614,18.95572367116489,2.717895702059316,5.669308418093142,0.06085427465186888,16.647104562332743,14.738890115619354,19.29695389005996,20.75293460761066,14.870802270997677,9.993940388754483,16.14201677131971,2.324477664446821,12.033060955433328,3.297829077838515,16.385075178506664,12.229396601697232,7.778322575018261,0
10.355476133028533,17.69375280846368,8.941670021553078,16.431648511813748,8.42797772615105,11.301990478768367,11.877180711408469,20.02155105267291,30.83997189689581,6.948807741855113,15.618065072246349,7.345356630008448,10.2024666772935,18.2946900657336,-0.075393372685844,-4.106005812316293,2.151182305752462,15.73920969978821,11.143663980737852,15.23902915203138,17.85083003038057,13.46219052457781,14.657259674597793,15.540254661261597,2.392000830878304,13.290730432655868,3.8010515609649564,20.132692735807336,7.85015975748746,7.624101620359655,0
11.857196808396486,4.492100066191242,8.918813235934874,12.321568624390766,8.42797706914156,15.808748521475547,11.228223218329251,14.139738869624361,21.1921644345767,11.765540333431723,16.099519922702758,8.441981469693111,14.428340506195807,18.70327647483582,3.229695213352202,4.1432646653876475,-2.7457036659902174,17.22027700203509,18.414815195319434,18.194293546089536,20.121834101505396,17.51046656525035,10.901053292836423,15.94313800322586,2.367024806176045,12.180036474323309,-0.4125918758258389,17.62921042856266,7.235643769508902,6.988321434068836,0
13.306034270640033,17.223018666742973,10.629735261906601,9.788101356679675,8.4836706544948,10.893442860627163,8.958378122694175,20.23411215955556,19.10459452948584,8.814342147341947,17.428004322611287,9.983247029940673,12.354285253193385,18.418770708638576,1.3256106597833848,0.6537039281519319,-0.1519570225228991,16.764377041280667,16.456657292458807,17.666305479173246,20.99422934940426,14.364881306105731,3.280885385451355,15.823369152399227,3.083900685211588,12.838632684741883,7.269132704284075,20.04294075682062,16.68686173727679,8.047825100248707,0
9.655014805291597,11.43859313654712,10.765507460205233,12.250625655303603,8.270347598554077,16.989801828725312,8.019382125752426,17.074183335593816,14.180115015050685,7.2794238782404435,15.85829976704449,10.311429245232747,12.543582792945278,18.33437842678207,-1.565779497110213,3.581234040475181,0.5081575069485245,16.77950602803013,17.233371121258987,15.540654549516894,17.134090111379514,18.740263492375306,1.9013716674605945,14.94248995241152,3.2196501485371805,12.99054021722642,3.210705672280573,18.777295549163707,10.509868405100168,8.180666008989967,1
12.769219947834577,12.76248885413089,11.687214560512537,15.99779176192152,8.475680495834116,19.810745022462562,8.430456095421949,22.05348396821945,11.462116432843601,8.19261993766021,12.986346940637997,12.42316597260644,7.130219096260686,18.597383542087044,0.47992707489177855,-2.1410885894531044,-1.2990575537058664,16.322964136352745,18.30835439744121,16.866524587066614,22.18735065001612,15.858075843890138,13.562256276267213,14.67844939646659,1.9444051892281675,13.56416116315266,2.3339499168990447,18.783886355462123,9.433321300918097,9.697927480880203,1
11.369815538648812,14.474204973951048,13.521915243882278,12.569498756345386,8.493068327667672,17.695390099513016,8.567235517883905,18.693248277531517,16.239329026006278,8.180588421402087,18.688564821720956,9.172277762528033,7.406742628655018,18.81208436380245,0.9247595704860364,2.0645062715073728,0.3569126869589857,16.70340126561028,16.904542473568092,15.874250433539052,16.687815268907993,16.169507051838533,1.2907724376976235,14.910018584567561,4.315022120780681,13.409354682227269,2.8342259206686182,20.46126214481307,8.010753278928028,7.907531398454754,0
11.800960834847027,17.751727437394422,13.225103471832652,3.675031607575569,8.382145637793487,14.391153203142487,7.6623622933008,25.671236249554582,23.64544329086795,9.57138815035382,13.826739816081734,10.500769379701044,12.20224827198097,18.851539270954305,4.358265601408537,5.206394357787988,-0.5675069316585016,17.56271436190204,13.386000040170448,16.425653473021494,20.800488394331527,15.654457889387315,4.257884692599528,15.191409043360373,0.7485168145460999,13.227483289276952,6.983505785777575,18.766234184186104,9.503531608296354,6.493871782770695,1
12.184233548774785,22.864118889377806,7.955717209900259,7.875206737976875,8.409248898541396,11.175168398055304,9.447531643559298,22.81488714142588,24.032563967367018,9.46746340316255,14.533210318847244,8.131331822586716,8.581614672759759,18.97809803198647,1.214879272388457,0.2442594279085153,0.21107294309657826,17.183971781142382,13.492584979724048,19.97326777875199,20.01847812644457,15.508727302789646,11.418074810626022,15.722014965706446,2.0060153209474465,12.594597243193352,0.0297589329648118,19.724669666878896,9.196594212894986,7.124568644762824,0
11.195670707353676,19.449117123045475,11.945005440442634,9.169336665932748,8.511041614920824,18.898794083378355,4.308218403442823,19.014429483066873,20.241005752478642,11.628617003322974,17.615699145107012,10.169909155426252,5.4850322845677715,18.754811182456386,-1.3636722700582928,-1.4320138673979375,1.612332629688672,16.06523407642638,17.775620033859433,18.010994677633064,20.482168250205877,16.65700527315157,1.1327120083519944,14.70422732487892,2.5906086305872438,13.256545392910196,3.1368355125634513,17.85293936920357,10.481084339428302,8.192982567575795,1
